surface,path,line,control_kind,snippet,binding_state
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnerProgressScreen.tsx,184,onPress,onPress={() => onOpenEscalation(storeId)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnerProgressScreen.tsx,191,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnerProgressScreen.tsx,194,onPress,onPress={() => onOpenProducts(partnerId)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnerProgressScreen.tsx,197,Button,"<Button label=""تحديث"" tone=""secondary"" onPress={() => void reload()} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnerProgressScreen.tsx,197,onPress,"<Button label=""تحديث"" tone=""secondary"" onPress={() => void reload()} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnerProgressScreen.tsx,198,Button,"<Button label=""رجوع"" tone=""ghost"" onPress={onBack} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnerProgressScreen.tsx,198,onPress,"<Button label=""رجوع"" tone=""ghost"" onPress={onBack} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,77,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,78,onPress,onPress={onSearchPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,108,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,109,onPress,onPress={onWorkQueuePress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,115,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,116,onPress,onPress={onNotificationsPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,142,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,143,onPress,onPress={onAccountPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,165,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,166,onPress,onPress={onPress},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,224,Pressable,<Pressable,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,226,onPress,onPress={() => onSelect(opt.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,370,Button,"<Button label=""العودة إلى ملفات الانضمام"" tone=""secondary"" onPress={() => setShowNotifications(false)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,370,onPress,"<Button label=""العودة إلى ملفات الانضمام"" tone=""secondary"" onPress={() => setShowNotifications(false)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,398,onPress,"onPress={() => onOpenPartner(priorityPartner.id, priorityPartner.activationStatus)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,427,Button,"<Button label=""ملف جديد"" tone=""primary"" size=""sm"" onPress={onCreatePartner} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,427,onPress,"<Button label=""ملف جديد"" tone=""primary"" size=""sm"" onPress={onCreatePartner} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldPartnersScreen.tsx,449,onPress,"onPress={() => onOpenPartner(partner.id, partner.activationStatus)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldStoreVerificationScreen.tsx,45,onSubmit,"onSubmit={(phone, code) => void identity.activate(phone, code)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldStoreVerificationScreen.tsx,91,IconButton,<IconButton,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldStoreVerificationScreen.tsx,95,onPress,onPress={onBack},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldStoreVerificationScreen.tsx,133,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldStoreVerificationScreen.tsx,141,onPress,onPress={() => void controller.submit({,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldStoreVerificationScreen.tsx,153,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-field,services/dsh/frontend/app-field/stores/DshFieldStoreVerificationScreen.tsx,157,onPress,onPress={() => void controller.submit({,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
