surface,path,line,control_kind,snippet,binding_state
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,250,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,256,onPress,onPress={() => setInviteRole(role.id)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,260,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,264,onPress,onPress={() => void submitInvite()},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,271,Button,"<Button label=""تحديث الاتصالات"" tone=""ghost"" size=""sm"" disabled={fleet.loading || busy} onPress={() => void fleet.reload()} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,271,onPress,"<Button label=""تحديث الاتصالات"" tone=""ghost"" size=""sm"" disabled={fleet.loading || busy} onPress={() => void fleet.reload()} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,339,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,344,onPress,"onPress={() => void submitAction(member, member.inlineAction)}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,348,Button,<Button,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,353,onPress,onPress={() => void issueCourierCode(member)},REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,357,Button,"<Button label=""إلغاء رمز الربط"" tone=""danger"" size=""sm"" disabled={busy} onPress={() => void revokeCourier(member)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
app-partner,services/dsh/frontend/app-partner/team/PartnerTeamManagementScreen.tsx,357,onPress,"<Button label=""إلغاء رمز الربط"" tone=""danger"" size=""sm"" disabled={busy} onPress={() => void revokeCourier(member)} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
