path,owner,classification,extension,bytes,lines,sha256,encoding,baseline_sha,disposition
services/dsh/backend/DOCKERFILE_PENDING.md,dsh,DOCUMENTATION,.md,473,17,34e6dba87141e96f893474c2a74e155561928c848282e72c425b66c0f270d3bc,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/Dockerfile,dsh,CONFIG,[none],646,25,55cff947ef1ea636b50abea357d12464fb9b121383526b68b7ff0a45b6cc8f62,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/cmd/dsh-address-privacy/main.go,dsh,SOURCE,.go,1627,73,99d7b13a775475be532a062dd6d6ecf5e1120518c93a7a95e050c9058077568e,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/cmd/dsh-api/main.go,dsh,SOURCE,.go,8141,210,c05a176dae843abbd15eb048283e947e86a4df17094e5c7881e106416fe6c058,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/go.mod,dsh,OTHER,.mod,983,32,b6f4bb8474cfa9fd4ebc7fc04ac72bf488629b255cb72bba38db8793865344d0,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/go.sum,dsh,OTHER,.sum,6065,72,ff095cc0c22c66448fc2d3e74fcee93b02c142d5ef59e492833b3b09635f3ef8,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/administration/administration.go,dsh,SOURCE,.go,8644,277,7e533e43fc7b88a2d69115b19242025d7f0ecd0e81c7bf0226175d6bee5d1f16,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/administration/administration_test.go,dsh,SOURCE,.go,4931,134,d8bf3e77f6e8ee304a4f0f7bb6718e9cfa641742e95521c038c286ddcbb25263,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/administration/role_assignment_approvals.go,dsh,SOURCE,.go,10526,305,a192a19f7eda93284dc48af3f5a166b2984529ad43afbd85fa7c5781e8e48574,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/administration/role_definition_approvals.go,dsh,SOURCE,.go,11362,350,da778840cb6ee1346be461f9959cf0e781c28bfb696abc6f542441853e008484,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/administration/rollback_and_diagnostics.go,dsh,SOURCE,.go,13183,412,57449280a0648f6a29138f419491e4459f56c68b03ff4e0db09e8356bb734ca3,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/analytics/analytics.go,dsh,SOURCE,.go,8994,249,58b720e5f7dacb35ad0f89b70bf9163ce275250bba71e43ebe51c6cce652cfc7,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/analytics/analytics_test.go,dsh,SOURCE,.go,1519,46,1b05152fe3adc910f7b11bf125825e89de32a66a242002f686858dabd7658f2d,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/analytics/drilldown.go,dsh,SOURCE,.go,1895,72,2c62f270378910d4b3644d82fb8303c804d2aa3097a2877663b256ce240f3f5d,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/analytics/drilldown_test.go,dsh,SOURCE,.go,469,21,641ef829501b8b2105f77b3179f78ffde2b0807eb8a414a1f67af9682a9dd9d6,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/analytics/people.go,dsh,SOURCE,.go,4255,133,aa0a882d54f5b3c8524402ba6caf7995b6b49f2bd199bbaf8e611b3d112b5a88,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/analytics/preparation.go,dsh,SOURCE,.go,1665,48,11549edf039aba8528dbf08373e5394a5296e976e5368270d4210e46d2845eb5,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/analytics/window.go,dsh,SOURCE,.go,2913,106,cd022249edefbadb4d469d4dad592fc29cfd7517d3724391e46f924a94c885f4,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/analytics/window_test.go,dsh,SOURCE,.go,2788,81,26469b301556aff16c478bf0e391c00faff8e9716afd7e115db29e38b77a1720,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/auth/client.go,dsh,SOURCE,.go,5549,171,e4cad4c3e835762e69088539d0ee5743f711bc3bb3f42eac28beff66e8e1d371,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/auth/client_test.go,dsh,SOURCE,.go,7854,217,317632a98b6b816638510ed254da7caec493704b89de346600c8f847b50d5042,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/auth/partner_actor.go,dsh,SOURCE,.go,5771,182,7a1467f0b0e59d535fbbfa7b8f06415491ae71a8dd072f30284fcb55461f113a,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/auth/partner_actor_test.go,dsh,SOURCE,.go,5195,127,e6d1a6be41b58e88c365c473605a063343e455bcff528805e0c590047a09fedf,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cache/client.go,dsh,SOURCE,.go,595,22,8905060ec2ac618508a38afa8c2917839fcb58b9a739f6b2845262a520ff9a26,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cache/client_test.go,dsh,SOURCE,.go,1208,43,75e8303b71587f92af1bd1d19c128487ae025ff656300fd9a646f80c4be1516d,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cache/get_set.go,dsh,SOURCE,.go,1064,41,0e37e5d3f28568b326c3d9b316a8bf685e5694526250ed427aaafa3946933615,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cart/cart.go,dsh,SOURCE,.go,17713,472,1108612df8feeceb8ad0a90053fc175a86f96e1d9f33accc224f0c3c1d7e9e9d,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cart/cart_db_test.go,dsh,SOURCE,.go,8557,220,489b146a38445198b93f734d67d452ef190faa1a8628c0bef2b355cc9b812f5b,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cart/cart_test.go,dsh,SOURCE,.go,4185,116,3a006937b25cace0d31f1669983d89b54deba05b44069b841000f66e4c059a7e,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cart/checkout_snapshot_scoped.go,dsh,SOURCE,.go,4540,148,8dcf9cc84f72258457d4a4829ebd98c53b460a08695fb286f556f8b5265b7dcf,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cart/item_integrity.go,dsh,SOURCE,.go,2708,106,08779259922aa43c67bf1c504c7d5c7c170aa3020f252cad3f467037b35d174e,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cart/item_integrity_test.go,dsh,SOURCE,.go,1830,60,bb64381329b9ec4d65a1b42dd97ea41355fb2f7044a6a0201c677af4ab3d324d,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cart/operator_context_context_test.go,dsh,SOURCE,.go,105,5,d088cb3e1ff044ca3f9cb6b9b1ebda072140827265d2f02981d78d776c9df066,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cart/ownership.go,dsh,SOURCE,.go,2065,83,c7703aedbc4a82642ebbd507d1a4d41080082d7b44d76dd9cf74ca992f429f6e,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cart/serviceability.go,dsh,SOURCE,.go,13190,421,640f3eb9d661e8b0a21165b73a059d66e93884da88ac7af5017d3de80624a6eb,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/cart/serviceability_evidence.go,dsh,SOURCE,.go,1623,79,019f56f105e3c97e1c8896d9d971730c9f08d755d506f246d35bd1ebc93be25a,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/catalogapproval/catalogapproval.go,dsh,SOURCE,.go,9357,305,116659e47c2d6732710e4c26130f590cbfca68dcd835cad6846d052665d55ddb,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/catalogapproval/catalogapproval_test.go,dsh,SOURCE,.go,2830,79,2df3b670c42c82aede75fd68417f059093f153ff136338a6532145a61ebe5709,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/asset_review_atomic.go,dsh,SOURCE,.go,3235,97,2a9d6be0e54fae7c8c32965b22e3064f06eab4f357ca36c883495e16a467c0fe,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/catalog_governance.go,dsh,SOURCE,.go,26000,607,07d70577ce69af4eb2495361de8b7d284a2597bb24ddcce7a79f85b7056fe8f1,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/catalog_governance_test.go,dsh,SOURCE,.go,1656,52,8768d077f91cb1783a7f33115957cae3f51bb0fb14c6696d8e0bfc05ba988a6a,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/catalog_pause_readback.go,dsh,SOURCE,.go,2148,59,424e14bb911344cf2565ccad259a795c01bc298a36f55c905783385a1ebe29c7,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/centralcatalog.go,dsh,SOURCE,.go,110694,2662,93d2da70185e557b974883a235572fae37b409beb815c57d9af60fd0ec8f09fe,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/createproposal_test.go,dsh,SOURCE,.go,5738,157,66c2753e2095a1744b7f5640a42c69f0ac182bbc562da6c106a3a43b044948d4,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/occ_atomic.go,dsh,SOURCE,.go,9559,206,b6017e190b331f66b24bd2ff2cfb9e3b3e32f3bbfb2845a8c934fc71cb171a2e,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/occ_contract_test.go,dsh,SOURCE,.go,1260,44,1acaee540b4cd1504ee6bc9de104f49b6559dc48e8f04767d0370fb240521e4e,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/occ_extended.go,dsh,SOURCE,.go,8105,194,cb39a33b4de2552cd77fbfd8afb2b9b4b4a74a72a2b6ef9aa39b28d29ad47197,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/pagination_test.go,dsh,SOURCE,.go,8465,245,7867a2e86ec326b918056492e5834f29c4e809095c2e644da2df05fe73432292,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/proposal_transition_atomic.go,dsh,SOURCE,.go,16019,400,31c1eeaf4048684613cc37038341bf55c2489097d25f4778bebca3e1c94dd891,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/proposal_transition_occ.go,dsh,SOURCE,.go,2059,64,8120a656eb75f01c3e0abdcb016d58f90f793d48784caad6b72ee3451f728044,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/reels.go,dsh,SOURCE,.go,15431,508,653508a8be78bb8626d119e95014bbe9e878fa65ab334fd54c5944aa13f02d31,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/reels_lookup.go,dsh,SOURCE,.go,654,30,2f8c740d5472e5f6775bf1e3b58254761bb390c8e6d9c077d5c043c91b34ce28,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/centralcatalog/reels_partner.go,dsh,SOURCE,.go,1014,46,85a9bde6945ef8f4dbfd523c3ae136464ea64bd2a392a0401fab9563ba7cec6e,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/address_reference.go,dsh,SOURCE,.go,1142,40,c58ac24e316b22f88656ac19a7351ef55e06e27344aa07859380def7744f3457,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/checkout.go,dsh,SOURCE,.go,14920,425,fcd4210fe1d413cc11c8d44e03f1948b10875ca38c0943fc4f0085889c0f5cd6,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/checkout_db_test.go,dsh,SOURCE,.go,4824,162,cdb863d3cfaeaed0b601f8e6fd0ee9c2e84ee6930cea45b3e97811c9e7886231,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/checkout_test.go,dsh,SOURCE,.go,3413,95,fca86318900747ead1c00cb4fe4ab8f82d33e3022e047b0f5a8d1d446cb826a9,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/create_idempotency.go,dsh,SOURCE,.go,2921,103,794d403b84ca59c2f989bdf35cf78f6d2c1d4b0ea3996d886b4487c2b9370648,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/delivery_pricing.go,dsh,SOURCE,.go,2048,61,a2ec5d3c259b27318dd16161de3dadb76da9b669984d279d8f838164c3082973,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/delivery_pricing_admin.go,dsh,SOURCE,.go,8469,288,f0ada3e036b4bd3004fdaa1acabbd460b2d603db51b38d85b967d34162175222,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/operator_context_context_test.go,dsh,SOURCE,.go,109,5,9669c98b0926d6474c6c7a2caed74f2d64b4d5a6b796fd9fc0e88398653159fa,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/pricing.go,dsh,SOURCE,.go,4549,109,2dde76d8ecbe681ca85b2076cbfca761e3c48d8966a8d7a0b2aa582b9d4c931a,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/wlt_event_atomic.go,dsh,SOURCE,.go,8173,249,6bdaf7998d7d1a4fc6b8babf34da494f909e4fd25a4bf622872b6c75959ccef5,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/wlt_event_atomic_test.go,dsh,SOURCE,.go,2200,70,a15e9be9807ab74b5669574d9590863a5461fcb8187e27cef04b063337a3caa9,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkout/wlt_session_idempotency.go,dsh,SOURCE,.go,1830,59,61aaff150d435a0bc53cd3f586c04892a60b0989858cb3c3ab603cf0a5cfff3d,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkoutfinanceoutbox/checkoutfinanceoutbox.go,dsh,SOURCE,.go,5751,185,350c546b131e113c6ea6c951634881cc1d68a4e8877bd53ddd725de6a39eb70c,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkoutfinanceoutbox/correlation_test.go,dsh,SOURCE,.go,1642,51,fae1ae0b2746d06cd8ba43b5b70f34306e280b0f33b992d28ebc0a9c32131779,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkoutfinanceoutbox/operator_context_context_test.go,dsh,SOURCE,.go,122,5,1e8c80f5437643944d5f16b3c15815f0668725a88be7529d510ae662e8bd46bb,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkoutfinanceoutbox/projection.go,dsh,SOURCE,.go,3314,120,3f189f0e4bd3587272ded768f6009c7f53b020479d53970dfdc835af83ee9c71,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkoutfinanceoutbox/projection_test.go,dsh,SOURCE,.go,868,30,7eea13d8b90b0ab86681fccc2e1a031d2925059fbb424c8fc2c34ead056d79ba,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkoutfinanceoutbox/worker.go,dsh,SOURCE,.go,3345,107,019021f325da32bda2bbfb29af71e57f2d092dec95b528a662c8adf1c34ac343,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/checkoutfinanceoutbox/worker_test.go,dsh,SOURCE,.go,12068,337,bf767f073f71d97f9577b6290327f8790c9c325170ac96a95dde5d5b73812c1b,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/address.go,dsh,SOURCE,.go,14466,387,56bcf1721633395c06eca068da3fded3def8b1ca6b7ea27a86ffabefd7675a76,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/address_service_area.go,dsh,SOURCE,.go,1898,75,7429adb87635d833d16f03c8680287c2caec4d8db1b3c5a502be64d7a72b3cde,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/address_test.go,dsh,SOURCE,.go,3049,86,ab448abe4c26f73171b2001f5fb2f1d2c2ea6e42fd97c7904abb494bcc5a2d9d,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/diagnostics.go,dsh,SOURCE,.go,2748,82,1edd5d353f6496b8a8b359f50577bf3df700beb164f8c4e8ea668a2fcae18b93,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/duplicate_error.go,dsh,SOURCE,.go,647,23,eddb7d0d121ad02624779c92bffa76dbe624ecf6849ffdc5ea612e6294f77b89,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/duplicate_error_test.go,dsh,SOURCE,.go,959,55,9c799a99dc93098876b4bbfdbe2b5c64686ea942ef8dfe975ed554da56c061b6,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/idempotent_mutations.go,dsh,SOURCE,.go,12688,409,5057680d0f90472c6d7d17e6cac85278c06c8963330ba999050ad3fa53687775,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/idempotent_mutations_db_test.go,dsh,SOURCE,.go,8267,229,3efd8b24618a3d606cb1f660e44c5be5ba6f0c49062ac5cf62d6fd156734d30a,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/idempotent_mutations_test.go,dsh,SOURCE,.go,2628,83,577f2e848a6ac9bdd9d1b99ef7b522dc08b4bcc12e0ac7d4ce538e3d6df573af,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/mutation_receipt_retention.go,dsh,SOURCE,.go,754,31,deba57bafd49283c88823a04071bf1074d63b9c9108362809524094d673a0b8e,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/ownership_isolation_db_test.go,dsh,SOURCE,.go,2749,78,4ff952073f33c5b3dbc09585913849aa2445719bcc18afb0d8ddea26e1a471e1,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/privacy.go,dsh,SOURCE,.go,6822,260,9a8957d42d5701d8fe8665410c8b2578e2ba0f3337ec21cacbd11863709a9711,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/privacy_anonymize_idempotent.go,dsh,SOURCE,.go,2851,111,04498ac6154bb51ff68cbb33e99d1d79fdf8259eb5b1b648b28f61069c4a5adb,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/privacy_audit.go,dsh,SOURCE,.go,1709,63,f49da6da1b97424d816ffc9e7c2031331af4222e1d7b1049132312717b7173bc,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/privacy_status.go,dsh,SOURCE,.go,1888,65,74ec7f2fb9d14a4989c4ee3e70967b836384be880b21b224fdfceea464da2509,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/telemetry.go,dsh,SOURCE,.go,3430,114,cfdb97240042748fdb5273df97bb8e10f9d67440f1c6d33a37baffa4690c03bb,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/telemetry_test.go,dsh,SOURCE,.go,1807,60,d1f476df4a8bb5ce35d467ed8702fb4aa3e994187466d7cebf3ac6c14c4d4477,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/clientaddress/update_replay.go,dsh,SOURCE,.go,1570,56,161989f5f57a547a3980313d9eb398ab9d1a80d11d64eb6229482456d6633e64,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/coupons/coupons.go,dsh,SOURCE,.go,18751,497,642088d0d900b1ac6251fc0ebdff9351fd45e640118823e7a385c32e04f5ab4d,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
services/dsh/backend/internal/coupons/funding.go,dsh,SOURCE,.go,8356,262,ca7f57d3b77e1f30ec174b5c8e1f55d4e209ee9bf049f3f13baed501457361bb,utf-8,f97dcbc3ecfbc19a130c4dbafef6cb7def9c3eb8,KEEP_PENDING_SPECIFIC_EVIDENCE
